REF_DATE,DGUID,Sector,Characteristics,Indicators,UOM,SCALAR_FACTOR,VALUE,GEO_Alberta,GEO_British Columbia,GEO_Nova Scotia,GEO_Ontario,GEO_Quebec,Age_group
2014,2016A000259,Total non-profit institutions,15 to 24 years,Average annual wages and salaries,Dollars,units,15581.0,False,True,False,False,False,20
2014,2016A000259,Total non-profit institutions,25 to 34 years,Average annual wages and salaries,Dollars,units,36866.0,False,True,False,False,False,30
2014,2016A000259,Total non-profit institutions,35 to 44 years,Average annual wages and salaries,Dollars,units,49383.0,False,True,False,False,False,40
2014,2016A000259,Total non-profit institutions,45 to 54 years,Average annual wages and salaries,Dollars,units,55064.0,False,True,False,False,False,50
2014,2016A000259,Total non-profit institutions,55 to 64 years,Average annual wages and salaries,Dollars,units,52814.0,False,True,False,False,False,60
2014,2016A000259,Total non-profit institutions,65 years old and over,Average annual wages and salaries,Dollars,units,34743.0,False,True,False,False,False,70
2014,2016A000259,Total non-profit institutions excluding governments,15 to 24 years,Average annual wages and salaries,Dollars,units,12428.0,False,True,False,False,False,20
2014,2016A000259,Total non-profit institutions excluding governments,25 to 34 years,Average annual wages and salaries,Dollars,units,31201.0,False,True,False,False,False,30
2014,2016A000259,Total non-profit institutions excluding governments,35 to 44 years,Average annual wages and salaries,Dollars,units,41547.0,False,True,False,False,False,40
2014,2016A000259,Total non-profit institutions excluding governments,45 to 54 years,Average annual wages and salaries,Dollars,units,46280.0,False,True,False,False,False,50
2014,2016A000259,Total non-profit institutions excluding governments,55 to 64 years,Average annual wages and salaries,Dollars,units,43337.0,False,True,False,False,False,60
2014,2016A000259,Total non-profit institutions excluding governments,65 years old and over,Average annual wages and salaries,Dollars,units,26121.0,False,True,False,False,False,70
2014,2016A000259,Non-profit institutions serving households (community organizations),15 to 24 years,Average annual wages and salaries,Dollars,units,12424.0,False,True,False,False,False,20
2014,2016A000259,Non-profit institutions serving households (community organizations),25 to 34 years,Average annual wages and salaries,Dollars,units,29864.0,False,True,False,False,False,30
2014,2016A000259,Non-profit institutions serving households (community organizations),35 to 44 years,Average annual wages and salaries,Dollars,units,39053.0,False,True,False,False,False,40
2014,2016A000259,Non-profit institutions serving households (community organizations),45 to 54 years,Average annual wages and salaries,Dollars,units,43674.0,False,True,False,False,False,50
2014,2016A000259,Non-profit institutions serving households (community organizations),55 to 64 years,Average annual wages and salaries,Dollars,units,40943.0,False,True,False,False,False,60
2014,2016A000259,Non-profit institutions serving households (community organizations),65 years old and over,Average annual wages and salaries,Dollars,units,24951.0,False,True,False,False,False,70
2014,2016A000259,Business non-profit institutions,15 to 24 years,Average annual wages and salaries,Dollars,units,12435.0,False,True,False,False,False,20
2014,2016A000259,Business non-profit institutions,25 to 34 years,Average annual wages and salaries,Dollars,units,34842.0,False,True,False,False,False,30
2014,2016A000259,Business non-profit institutions,35 to 44 years,Average annual wages and salaries,Dollars,units,49066.0,False,True,False,False,False,40
2014,2016A000259,Business non-profit institutions,45 to 54 years,Average annual wages and salaries,Dollars,units,54071.0,False,True,False,False,False,50
2014,2016A000259,Business non-profit institutions,55 to 64 years,Average annual wages and salaries,Dollars,units,51002.0,False,True,False,False,False,60
2014,2016A000259,Business non-profit institutions,65 years old and over,Average annual wages and salaries,Dollars,units,30137.0,False,True,False,False,False,70
2014,2016A000259,Government non-profit institutions,15 to 24 years,Average annual wages and salaries,Dollars,units,18138.0,False,True,False,False,False,20
2014,2016A000259,Government non-profit institutions,25 to 34 years,Average annual wages and salaries,Dollars,units,39832.0,False,True,False,False,False,30
2014,2016A000259,Government non-profit institutions,35 to 44 years,Average annual wages and salaries,Dollars,units,53433.0,False,True,False,False,False,40
2014,2016A000259,Government non-profit institutions,45 to 54 years,Average annual wages and salaries,Dollars,units,59360.0,False,True,False,False,False,50
2014,2016A000259,Government non-profit institutions,55 to 64 years,Average annual wages and salaries,Dollars,units,57831.0,False,True,False,False,False,60
2014,2016A000259,Government non-profit institutions,65 years old and over,Average annual wages and salaries,Dollars,units,40769.0,False,True,False,False,False,70
2015,2016A000259,Total non-profit institutions,15 to 24 years,Average annual wages and salaries,Dollars,units,15516.0,False,True,False,False,False,20
2015,2016A000259,Total non-profit institutions,25 to 34 years,Average annual wages and salaries,Dollars,units,37097.0,False,True,False,False,False,30
2015,2016A000259,Total non-profit institutions,35 to 44 years,Average annual wages and salaries,Dollars,units,49572.0,False,True,False,False,False,40
2015,2016A000259,Total non-profit institutions,45 to 54 years,Average annual wages and salaries,Dollars,units,55684.0,False,True,False,False,False,50
2015,2016A000259,Total non-profit institutions,55 to 64 years,Average annual wages and salaries,Dollars,units,53401.0,False,True,False,False,False,60
2015,2016A000259,Total non-profit institutions,65 years old and over,Average annual wages and salaries,Dollars,units,37191.0,False,True,False,False,False,70
2015,2016A000259,Total non-profit institutions excluding governments,15 to 24 years,Average annual wages and salaries,Dollars,units,12832.0,False,True,False,False,False,20
2015,2016A000259,Total non-profit institutions excluding governments,25 to 34 years,Average annual wages and salaries,Dollars,units,31692.0,False,True,False,False,False,30
2015,2016A000259,Total non-profit institutions excluding governments,35 to 44 years,Average annual wages and salaries,Dollars,units,42203.0,False,True,False,False,False,40
2015,2016A000259,Total non-profit institutions excluding governments,45 to 54 years,Average annual wages and salaries,Dollars,units,47562.0,False,True,False,False,False,50
2015,2016A000259,Total non-profit institutions excluding governments,55 to 64 years,Average annual wages and salaries,Dollars,units,43941.0,False,True,False,False,False,60
2015,2016A000259,Total non-profit institutions excluding governments,65 years old and over,Average annual wages and salaries,Dollars,units,28458.0,False,True,False,False,False,70
2015,2016A000259,Non-profit institutions serving households (community organizations),15 to 24 years,Average annual wages and salaries,Dollars,units,12607.0,False,True,False,False,False,20
2015,2016A000259,Non-profit institutions serving households (community organizations),25 to 34 years,Average annual wages and salaries,Dollars,units,29953.0,False,True,False,False,False,30
2015,2016A000259,Non-profit institutions serving households (community organizations),35 to 44 years,Average annual wages and salaries,Dollars,units,39297.0,False,True,False,False,False,40
2015,2016A000259,Non-profit institutions serving households (community organizations),45 to 54 years,Average annual wages and salaries,Dollars,units,44478.0,False,True,False,False,False,50
2015,2016A000259,Non-profit institutions serving households (community organizations),55 to 64 years,Average annual wages and salaries,Dollars,units,41166.0,False,True,False,False,False,60
2015,2016A000259,Non-profit institutions serving households (community organizations),65 years old and over,Average annual wages and salaries,Dollars,units,27036.0,False,True,False,False,False,70
2015,2016A000259,Business non-profit institutions,15 to 24 years,Average annual wages and salaries,Dollars,units,13230.0,False,True,False,False,False,20
2015,2016A000259,Business non-profit institutions,25 to 34 years,Average annual wages and salaries,Dollars,units,36134.0,False,True,False,False,False,30
2015,2016A000259,Business non-profit institutions,35 to 44 years,Average annual wages and salaries,Dollars,units,50473.0,False,True,False,False,False,40
2015,2016A000259,Business non-profit institutions,45 to 54 years,Average annual wages and salaries,Dollars,units,56168.0,False,True,False,False,False,50
2015,2016A000259,Business non-profit institutions,55 to 64 years,Average annual wages and salaries,Dollars,units,52254.0,False,True,False,False,False,60
2015,2016A000259,Business non-profit institutions,65 years old and over,Average annual wages and salaries,Dollars,units,32883.0,False,True,False,False,False,70
2015,2016A000259,Government non-profit institutions,15 to 24 years,Average annual wages and salaries,Dollars,units,17980.0,False,True,False,False,False,20
2015,2016A000259,Government non-profit institutions,25 to 34 years,Average annual wages and salaries,Dollars,units,40069.0,False,True,False,False,False,30
2015,2016A000259,Government non-profit institutions,35 to 44 years,Average annual wages and salaries,Dollars,units,53518.0,False,True,False,False,False,40
2015,2016A000259,Government non-profit institutions,45 to 54 years,Average annual wages and salaries,Dollars,units,59791.0,False,True,False,False,False,50
2015,2016A000259,Government non-profit institutions,55 to 64 years,Average annual wages and salaries,Dollars,units,58557.0,False,True,False,False,False,60
2015,2016A000259,Government non-profit institutions,65 years old and over,Average annual wages and salaries,Dollars,units,43719.0,False,True,False,False,False,70
2016,2016A000259,Total non-profit institutions,15 to 24 years,Average annual wages and salaries,Dollars,units,15109.0,False,True,False,False,False,20
2016,2016A000259,Total non-profit institutions,25 to 34 years,Average annual wages and salaries,Dollars,units,37573.0,False,True,False,False,False,30
2016,2016A000259,Total non-profit institutions,35 to 44 years,Average annual wages and salaries,Dollars,units,50432.0,False,True,False,False,False,40
2016,2016A000259,Total non-profit institutions,45 to 54 years,Average annual wages and salaries,Dollars,units,56774.0,False,True,False,False,False,50
2016,2016A000259,Total non-profit institutions,55 to 64 years,Average annual wages and salaries,Dollars,units,54118.0,False,True,False,False,False,60
2016,2016A000259,Total non-profit institutions,65 years old and over,Average annual wages and salaries,Dollars,units,36578.0,False,True,False,False,False,70
2016,2016A000259,Total non-profit institutions excluding governments,15 to 24 years,Average annual wages and salaries,Dollars,units,12855.0,False,True,False,False,False,20
2016,2016A000259,Total non-profit institutions excluding governments,25 to 34 years,Average annual wages and salaries,Dollars,units,32329.0,False,True,False,False,False,30
2016,2016A000259,Total non-profit institutions excluding governments,35 to 44 years,Average annual wages and salaries,Dollars,units,42985.0,False,True,False,False,False,40
2016,2016A000259,Total non-profit institutions excluding governments,45 to 54 years,Average annual wages and salaries,Dollars,units,48606.0,False,True,False,False,False,50
2016,2016A000259,Total non-profit institutions excluding governments,55 to 64 years,Average annual wages and salaries,Dollars,units,44652.0,False,True,False,False,False,60
2016,2016A000259,Total non-profit institutions excluding governments,65 years old and over,Average annual wages and salaries,Dollars,units,27745.0,False,True,False,False,False,70
2016,2016A000259,Non-profit institutions serving households (community organizations),15 to 24 years,Average annual wages and salaries,Dollars,units,12712.0,False,True,False,False,False,20
2016,2016A000259,Non-profit institutions serving households (community organizations),25 to 34 years,Average annual wages and salaries,Dollars,units,30618.0,False,True,False,False,False,30
2016,2016A000259,Non-profit institutions serving households (community organizations),35 to 44 years,Average annual wages and salaries,Dollars,units,40282.0,False,True,False,False,False,40
2016,2016A000259,Non-profit institutions serving households (community organizations),45 to 54 years,Average annual wages and salaries,Dollars,units,45759.0,False,True,False,False,False,50
2016,2016A000259,Non-profit institutions serving households (community organizations),55 to 64 years,Average annual wages and salaries,Dollars,units,41992.0,False,True,False,False,False,60
2016,2016A000259,Non-profit institutions serving households (community organizations),65 years old and over,Average annual wages and salaries,Dollars,units,26168.0,False,True,False,False,False,70
2016,2016A000259,Business non-profit institutions,15 to 24 years,Average annual wages and salaries,Dollars,units,13142.0,False,True,False,False,False,20
2016,2016A000259,Business non-profit institutions,25 to 34 years,Average annual wages and salaries,Dollars,units,36683.0,False,True,False,False,False,30
2016,2016A000259,Business non-profit institutions,35 to 44 years,Average annual wages and salaries,Dollars,units,50559.0,False,True,False,False,False,40
2016,2016A000259,Business non-profit institutions,45 to 54 years,Average annual wages and salaries,Dollars,units,56455.0,False,True,False,False,False,50
2016,2016A000259,Business non-profit institutions,55 to 64 years,Average annual wages and salaries,Dollars,units,52396.0,False,True,False,False,False,60
2016,2016A000259,Business non-profit institutions,65 years old and over,Average annual wages and salaries,Dollars,units,33072.0,False,True,False,False,False,70
2016,2016A000259,Government non-profit institutions,15 to 24 years,Average annual wages and salaries,Dollars,units,17094.0,False,True,False,False,False,20
2016,2016A000259,Government non-profit institutions,25 to 34 years,Average annual wages and salaries,Dollars,units,40487.0,False,True,False,False,False,30
2016,2016A000259,Government non-profit institutions,35 to 44 years,Average annual wages and salaries,Dollars,units,54500.0,False,True,False,False,False,40
2016,2016A000259,Government non-profit institutions,45 to 54 years,Average annual wages and salaries,Dollars,units,60986.0,False,True,False,False,False,50
2016,2016A000259,Government non-profit institutions,55 to 64 years,Average annual wages and salaries,Dollars,units,59377.0,False,True,False,False,False,60
2016,2016A000259,Government non-profit institutions,65 years old and over,Average annual wages and salaries,Dollars,units,43491.0,False,True,False,False,False,70
2017,2016A000259,Total non-profit institutions,15 to 24 years,Average annual wages and salaries,Dollars,units,16080.0,False,True,False,False,False,20
2017,2016A000259,Total non-profit institutions,25 to 34 years,Average annual wages and salaries,Dollars,units,38972.0,False,True,False,False,False,30
2017,2016A000259,Total non-profit institutions,35 to 44 years,Average annual wages and salaries,Dollars,units,51744.0,False,True,False,False,False,40
2017,2016A000259,Total non-profit institutions,45 to 54 years,Average annual wages and salaries,Dollars,units,58291.0,False,True,False,False,False,50
2017,2016A000259,Total non-profit institutions,55 to 64 years,Average annual wages and salaries,Dollars,units,55045.0,False,True,False,False,False,60
2017,2016A000259,Total non-profit institutions,65 years old and over,Average annual wages and salaries,Dollars,units,37017.0,False,True,False,False,False,70
2017,2016A000259,Total non-profit institutions excluding governments,15 to 24 years,Average annual wages and salaries,Dollars,units,13564.0,False,True,False,False,False,20
2017,2016A000259,Total non-profit institutions excluding governments,25 to 34 years,Average annual wages and salaries,Dollars,units,33392.0,False,True,False,False,False,30
2017,2016A000259,Total non-profit institutions excluding governments,35 to 44 years,Average annual wages and salaries,Dollars,units,44333.0,False,True,False,False,False,40
2017,2016A000259,Total non-profit institutions excluding governments,45 to 54 years,Average annual wages and salaries,Dollars,units,50248.0,False,True,False,False,False,50
2017,2016A000259,Total non-profit institutions excluding governments,55 to 64 years,Average annual wages and salaries,Dollars,units,45948.0,False,True,False,False,False,60
2017,2016A000259,Total non-profit institutions excluding governments,65 years old and over,Average annual wages and salaries,Dollars,units,28481.0,False,True,False,False,False,70
2017,2016A000259,Non-profit institutions serving households (community organizations),15 to 24 years,Average annual wages and salaries,Dollars,units,13267.0,False,True,False,False,False,20
2017,2016A000259,Non-profit institutions serving households (community organizations),25 to 34 years,Average annual wages and salaries,Dollars,units,31533.0,False,True,False,False,False,30
2017,2016A000259,Non-profit institutions serving households (community organizations),35 to 44 years,Average annual wages and salaries,Dollars,units,41440.0,False,True,False,False,False,40
2017,2016A000259,Non-profit institutions serving households (community organizations),45 to 54 years,Average annual wages and salaries,Dollars,units,47127.0,False,True,False,False,False,50
2017,2016A000259,Non-profit institutions serving households (community organizations),55 to 64 years,Average annual wages and salaries,Dollars,units,43095.0,False,True,False,False,False,60
2017,2016A000259,Non-profit institutions serving households (community organizations),65 years old and over,Average annual wages and salaries,Dollars,units,26870.0,False,True,False,False,False,70
2017,2016A000259,Business non-profit institutions,15 to 24 years,Average annual wages and salaries,Dollars,units,14202.0,False,True,False,False,False,20
2017,2016A000259,Business non-profit institutions,25 to 34 years,Average annual wages and salaries,Dollars,units,38242.0,False,True,False,False,False,30
2017,2016A000259,Business non-profit institutions,35 to 44 years,Average annual wages and salaries,Dollars,units,52551.0,False,True,False,False,False,40
2017,2016A000259,Business non-profit institutions,45 to 54 years,Average annual wages and salaries,Dollars,units,59039.0,False,True,False,False,False,50
2017,2016A000259,Business non-profit institutions,55 to 64 years,Average annual wages and salaries,Dollars,units,54308.0,False,True,False,False,False,60
2017,2016A000259,Business non-profit institutions,65 years old and over,Average annual wages and salaries,Dollars,units,33858.0,False,True,False,False,False,70
2017,2016A000259,Government non-profit institutions,15 to 24 years,Average annual wages and salaries,Dollars,units,18314.0,False,True,False,False,False,20
2017,2016A000259,Government non-profit institutions,25 to 34 years,Average annual wages and salaries,Dollars,units,42096.0,False,True,False,False,False,30
2017,2016A000259,Government non-profit institutions,35 to 44 years,Average annual wages and salaries,Dollars,units,55832.0,False,True,False,False,False,40
2017,2016A000259,Government non-profit institutions,45 to 54 years,Average annual wages and salaries,Dollars,units,62540.0,False,True,False,False,False,50
2017,2016A000259,Government non-profit institutions,55 to 64 years,Average annual wages and salaries,Dollars,units,60229.0,False,True,False,False,False,60
2017,2016A000259,Government non-profit institutions,65 years old and over,Average annual wages and salaries,Dollars,units,43835.0,False,True,False,False,False,70
2018,2016A000259,Total non-profit institutions,15 to 24 years,Average annual wages and salaries,Dollars,units,16320.0,False,True,False,False,False,20
2018,2016A000259,Total non-profit institutions,25 to 34 years,Average annual wages and salaries,Dollars,units,40001.0,False,True,False,False,False,30
2018,2016A000259,Total non-profit institutions,35 to 44 years,Average annual wages and salaries,Dollars,units,53279.0,False,True,False,False,False,40
2018,2016A000259,Total non-profit institutions,45 to 54 years,Average annual wages and salaries,Dollars,units,59964.0,False,True,False,False,False,50
2018,2016A000259,Total non-profit institutions,55 to 64 years,Average annual wages and salaries,Dollars,units,56434.0,False,True,False,False,False,60
2018,2016A000259,Total non-profit institutions,65 years old and over,Average annual wages and salaries,Dollars,units,38180.0,False,True,False,False,False,70
2018,2016A000259,Total non-profit institutions excluding governments,15 to 24 years,Average annual wages and salaries,Dollars,units,13989.0,False,True,False,False,False,20
2018,2016A000259,Total non-profit institutions excluding governments,25 to 34 years,Average annual wages and salaries,Dollars,units,34601.0,False,True,False,False,False,30
2018,2016A000259,Total non-profit institutions excluding governments,35 to 44 years,Average annual wages and salaries,Dollars,units,46124.0,False,True,False,False,False,40
2018,2016A000259,Total non-profit institutions excluding governments,45 to 54 years,Average annual wages and salaries,Dollars,units,52192.0,False,True,False,False,False,50
2018,2016A000259,Total non-profit institutions excluding governments,55 to 64 years,Average annual wages and salaries,Dollars,units,47597.0,False,True,False,False,False,60
2018,2016A000259,Total non-profit institutions excluding governments,65 years old and over,Average annual wages and salaries,Dollars,units,29814.0,False,True,False,False,False,70
2018,2016A000259,Non-profit institutions serving households (community organizations),15 to 24 years,Average annual wages and salaries,Dollars,units,13701.0,False,True,False,False,False,20
2018,2016A000259,Non-profit institutions serving households (community organizations),25 to 34 years,Average annual wages and salaries,Dollars,units,32638.0,False,True,False,False,False,30
2018,2016A000259,Non-profit institutions serving households (community organizations),35 to 44 years,Average annual wages and salaries,Dollars,units,43102.0,False,True,False,False,False,40
2018,2016A000259,Non-profit institutions serving households (community organizations),45 to 54 years,Average annual wages and salaries,Dollars,units,48905.0,False,True,False,False,False,50
2018,2016A000259,Non-profit institutions serving households (community organizations),55 to 64 years,Average annual wages and salaries,Dollars,units,44583.0,False,True,False,False,False,60
2018,2016A000259,Non-profit institutions serving households (community organizations),65 years old and over,Average annual wages and salaries,Dollars,units,28134.0,False,True,False,False,False,70
2018,2016A000259,Business non-profit institutions,15 to 24 years,Average annual wages and salaries,Dollars,units,14608.0,False,True,False,False,False,20
2018,2016A000259,Business non-profit institutions,25 to 34 years,Average annual wages and salaries,Dollars,units,39781.0,False,True,False,False,False,30
2018,2016A000259,Business non-profit institutions,35 to 44 years,Average annual wages and salaries,Dollars,units,54730.0,False,True,False,False,False,40
2018,2016A000259,Business non-profit institutions,45 to 54 years,Average annual wages and salaries,Dollars,units,61580.0,False,True,False,False,False,50
2018,2016A000259,Business non-profit institutions,55 to 64 years,Average annual wages and salaries,Dollars,units,56365.0,False,True,False,False,False,60
2018,2016A000259,Business non-profit institutions,65 years old and over,Average annual wages and salaries,Dollars,units,35245.0,False,True,False,False,False,70
2018,2016A000259,Government non-profit institutions,15 to 24 years,Average annual wages and salaries,Dollars,units,18311.0,False,True,False,False,False,20
2018,2016A000259,Government non-profit institutions,25 to 34 years,Average annual wages and salaries,Dollars,units,42961.0,False,True,False,False,False,30
2018,2016A000259,Government non-profit institutions,35 to 44 years,Average annual wages and salaries,Dollars,units,57141.0,False,True,False,False,False,40
2018,2016A000259,Government non-profit institutions,45 to 54 years,Average annual wages and salaries,Dollars,units,64029.0,False,True,False,False,False,50
2018,2016A000259,Government non-profit institutions,55 to 64 years,Average annual wages and salaries,Dollars,units,61427.0,False,True,False,False,False,60
2018,2016A000259,Government non-profit institutions,65 years old and over,Average annual wages and salaries,Dollars,units,44512.0,False,True,False,False,False,70
2013,2016A000212,Total non-profit institutions,15 to 24 years,Average annual wages and salaries,Dollars,units,14453.0,False,False,True,False,False,20
2013,2016A000212,Total non-profit institutions,25 to 34 years,Average annual wages and salaries,Dollars,units,37127.0,False,False,True,False,False,30
2013,2016A000212,Total non-profit institutions,35 to 44 years,Average annual wages and salaries,Dollars,units,48256.0,False,False,True,False,False,40
2013,2016A000212,Total non-profit institutions,45 to 54 years,Average annual wages and salaries,Dollars,units,53006.0,False,False,True,False,False,50
2013,2016A000212,Total non-profit institutions,55 to 64 years,Average annual wages and salaries,Dollars,units,47907.0,False,False,True,False,False,60
2013,2016A000212,Total non-profit institutions,65 years old and over,Average annual wages and salaries,Dollars,units,29549.0,False,False,True,False,False,70
2013,2016A000212,Total non-profit institutions excluding governments,15 to 24 years,Average annual wages and salaries,Dollars,units,10196.0,False,False,True,False,False,20
2013,2016A000212,Total non-profit institutions excluding governments,25 to 34 years,Average annual wages and salaries,Dollars,units,28081.0,False,False,True,False,False,30
2013,2016A000212,Total non-profit institutions excluding governments,35 to 44 years,Average annual wages and salaries,Dollars,units,37647.0,False,False,True,False,False,40
2013,2016A000212,Total non-profit institutions excluding governments,45 to 54 years,Average annual wages and salaries,Dollars,units,39738.0,False,False,True,False,False,50
2013,2016A000212,Total non-profit institutions excluding governments,55 to 64 years,Average annual wages and salaries,Dollars,units,36098.0,False,False,True,False,False,60
2013,2016A000212,Total non-profit institutions excluding governments,65 years old and over,Average annual wages and salaries,Dollars,units,20132.0,False,False,True,False,False,70
2013,2016A000212,Non-profit institutions serving households (community organizations),15 to 24 years,Average annual wages and salaries,Dollars,units,9944.0,False,False,True,False,False,20
2013,2016A000212,Non-profit institutions serving households (community organizations),25 to 34 years,Average annual wages and salaries,Dollars,units,27239.0,False,False,True,False,False,30
2013,2016A000212,Non-profit institutions serving households (community organizations),35 to 44 years,Average annual wages and salaries,Dollars,units,36021.0,False,False,True,False,False,40
2013,2016A000212,Non-profit institutions serving households (community organizations),45 to 54 years,Average annual wages and salaries,Dollars,units,37873.0,False,False,True,False,False,50
2013,2016A000212,Non-profit institutions serving households (community organizations),55 to 64 years,Average annual wages and salaries,Dollars,units,34578.0,False,False,True,False,False,60
2013,2016A000212,Non-profit institutions serving households (community organizations),65 years old and over,Average annual wages and salaries,Dollars,units,19231.0,False,False,True,False,False,70
2013,2016A000212,Business non-profit institutions,15 to 24 years,Average annual wages and salaries,Dollars,units,10997.0,False,False,True,False,False,20
2013,2016A000212,Business non-profit institutions,25 to 34 years,Average annual wages and salaries,Dollars,units,31784.0,False,False,True,False,False,30
2013,2016A000212,Business non-profit institutions,35 to 44 years,Average annual wages and salaries,Dollars,units,44997.0,False,False,True,False,False,40
2013,2016A000212,Business non-profit institutions,45 to 54 years,Average annual wages and salaries,Dollars,units,47806.0,False,False,True,False,False,50
2013,2016A000212,Business non-profit institutions,55 to 64 years,Average annual wages and salaries,Dollars,units,42672.0,False,False,True,False,False,60
2013,2016A000212,Business non-profit institutions,65 years old and over,Average annual wages and salaries,Dollars,units,24733.0,False,False,True,False,False,70
2013,2016A000212,Government non-profit institutions,15 to 24 years,Average annual wages and salaries,Dollars,units,16630.0,False,False,True,False,False,20
2013,2016A000212,Government non-profit institutions,25 to 34 years,Average annual wages and salaries,Dollars,units,40612.0,False,False,True,False,False,30
2013,2016A000212,Government non-profit institutions,35 to 44 years,Average annual wages and salaries,Dollars,units,52016.0,False,False,True,False,False,40
2013,2016A000212,Government non-profit institutions,45 to 54 years,Average annual wages and salaries,Dollars,units,57181.0,False,False,True,False,False,50
2013,2016A000212,Government non-profit institutions,55 to 64 years,Average annual wages and salaries,Dollars,units,52154.0,False,False,True,False,False,60
2013,2016A000212,Government non-profit institutions,65 years old and over,Average annual wages and salaries,Dollars,units,33999.0,False,False,True,False,False,70
2014,2016A000212,Total non-profit institutions,15 to 24 years,Average annual wages and salaries,Dollars,units,15733.0,False,False,True,False,False,20
2014,2016A000212,Total non-profit institutions,25 to 34 years,Average annual wages and salaries,Dollars,units,38102.0,False,False,True,False,False,30
2014,2016A000212,Total non-profit institutions,35 to 44 years,Average annual wages and salaries,Dollars,units,48594.0,False,False,True,False,False,40
2014,2016A000212,Total non-profit institutions,45 to 54 years,Average annual wages and salaries,Dollars,units,53021.0,False,False,True,False,False,50
2014,2016A000212,Total non-profit institutions,55 to 64 years,Average annual wages and salaries,Dollars,units,47683.0,False,False,True,False,False,60
2014,2016A000212,Total non-profit institutions,65 years old and over,Average annual wages and salaries,Dollars,units,29840.0,False,False,True,False,False,70
2014,2016A000212,Total non-profit institutions excluding governments,15 to 24 years,Average annual wages and salaries,Dollars,units,10863.0,False,False,True,False,False,20
2014,2016A000212,Total non-profit institutions excluding governments,25 to 34 years,Average annual wages and salaries,Dollars,units,29315.0,False,False,True,False,False,30
2014,2016A000212,Total non-profit institutions excluding governments,35 to 44 years,Average annual wages and salaries,Dollars,units,38835.0,False,False,True,False,False,40
2014,2016A000212,Total non-profit institutions excluding governments,45 to 54 years,Average annual wages and salaries,Dollars,units,40743.0,False,False,True,False,False,50
2014,2016A000212,Total non-profit institutions excluding governments,55 to 64 years,Average annual wages and salaries,Dollars,units,36846.0,False,False,True,False,False,60
2014,2016A000212,Total non-profit institutions excluding governments,65 years old and over,Average annual wages and salaries,Dollars,units,21570.0,False,False,True,False,False,70
2014,2016A000212,Non-profit institutions serving households (community organizations),15 to 24 years,Average annual wages and salaries,Dollars,units,10727.0,False,False,True,False,False,20
2014,2016A000212,Non-profit institutions serving households (community organizations),25 to 34 years,Average annual wages and salaries,Dollars,units,28505.0,False,False,True,False,False,30
2014,2016A000212,Non-profit institutions serving households (community organizations),35 to 44 years,Average annual wages and salaries,Dollars,units,37195.0,False,False,True,False,False,40
2014,2016A000212,Non-profit institutions serving households (community organizations),45 to 54 years,Average annual wages and salaries,Dollars,units,38802.0,False,False,True,False,False,50
2014,2016A000212,Non-profit institutions serving households (community organizations),55 to 64 years,Average annual wages and salaries,Dollars,units,35317.0,False,False,True,False,False,60
2014,2016A000212,Non-profit institutions serving households (community organizations),65 years old and over,Average annual wages and salaries,Dollars,units,20561.0,False,False,True,False,False,70
2014,2016A000212,Business non-profit institutions,15 to 24 years,Average annual wages and salaries,Dollars,units,11300.0,False,False,True,False,False,20
2014,2016A000212,Business non-profit institutions,25 to 34 years,Average annual wages and salaries,Dollars,units,33033.0,False,False,True,False,False,30
2014,2016A000212,Business non-profit institutions,35 to 44 years,Average annual wages and salaries,Dollars,units,46788.0,False,False,True,False,False,40
2014,2016A000212,Business non-profit institutions,45 to 54 years,Average annual wages and salaries,Dollars,units,49929.0,False,False,True,False,False,50
2014,2016A000212,Business non-profit institutions,55 to 64 years,Average annual wages and salaries,Dollars,units,43978.0,False,False,True,False,False,60
2014,2016A000212,Business non-profit institutions,65 years old and over,Average annual wages and salaries,Dollars,units,26893.0,False,False,True,False,False,70
2014,2016A000212,Government non-profit institutions,15 to 24 years,Average annual wages and salaries,Dollars,units,18246.0,False,False,True,False,False,20
2014,2016A000212,Government non-profit institutions,25 to 34 years,Average annual wages and salaries,Dollars,units,41349.0,False,False,True,False,False,30
2014,2016A000212,Government non-profit institutions,35 to 44 years,Average annual wages and salaries,Dollars,units,52047.0,False,False,True,False,False,40
2014,2016A000212,Government non-profit institutions,45 to 54 years,Average annual wages and salaries,Dollars,units,56867.0,False,False,True,False,False,50
2014,2016A000212,Government non-profit institutions,55 to 64 years,Average annual wages and salaries,Dollars,units,51356.0,False,False,True,False,False,60
2014,2016A000212,Government non-profit institutions,65 years old and over,Average annual wages and salaries,Dollars,units,33479.0,False,False,True,False,False,70
2015,2016A000212,Total non-profit institutions,15 to 24 years,Average annual wages and salaries,Dollars,units,15328.0,False,False,True,False,False,20
2015,2016A000212,Total non-profit institutions,25 to 34 years,Average annual wages and salaries,Dollars,units,38468.0,False,False,True,False,False,30
2015,2016A000212,Total non-profit institutions,35 to 44 years,Average annual wages and salaries,Dollars,units,49013.0,False,False,True,False,False,40
2015,2016A000212,Total non-profit institutions,45 to 54 years,Average annual wages and salaries,Dollars,units,53367.0,False,False,True,False,False,50
2015,2016A000212,Total non-profit institutions,55 to 64 years,Average annual wages and salaries,Dollars,units,48316.0,False,False,True,False,False,60
2015,2016A000212,Total non-profit institutions,65 years old and over,Average annual wages and salaries,Dollars,units,31912.0,False,False,True,False,False,70
