REF_DATE,DGUID,GEO,Sector,Characteristics,Indicators,UOM,SCALAR_FACTOR,VALUE
2013,2016A000246,Manitoba,Total non-profit institutions,University degree and higher,Number of jobs,Jobs,units,43961.0
2013,2016A000246,Manitoba,Total non-profit institutions excluding governments,High school diploma and less,Number of jobs,Jobs,units,12608.0
2013,2016A000246,Manitoba,Total non-profit institutions excluding governments,Trade certificate,Number of jobs,Jobs,units,1713.0
2013,2016A000246,Manitoba,Total non-profit institutions excluding governments,University degree and higher,Number of jobs,Jobs,units,12255.0
2013,2016A000246,Manitoba,Non-profit institutions serving households (community organizations),High school diploma and less,Number of jobs,Jobs,units,10273.0
2013,2016A000246,Manitoba,Non-profit institutions serving households (community organizations),Trade certificate,Number of jobs,Jobs,units,1389.0
2013,2016A000246,Manitoba,Non-profit institutions serving households (community organizations),University degree and higher,Number of jobs,Jobs,units,10603.0
2013,2016A000246,Manitoba,Business non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,2335.0
2013,2016A000246,Manitoba,Business non-profit institutions,Trade certificate,Number of jobs,Jobs,units,324.0
2013,2016A000246,Manitoba,Business non-profit institutions,University degree and higher,Number of jobs,Jobs,units,1652.0
2013,2016A000246,Manitoba,Government non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,17312.0
2013,2016A000246,Manitoba,Government non-profit institutions,Trade certificate,Number of jobs,Jobs,units,4844.0
2013,2016A000246,Manitoba,Government non-profit institutions,University degree and higher,Number of jobs,Jobs,units,31706.0
2013,2016A000247,Saskatchewan,Total non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,21418.0
2013,2016A000247,Saskatchewan,Total non-profit institutions,Trade certificate,Number of jobs,Jobs,units,6486.0
2013,2016A000247,Saskatchewan,Total non-profit institutions,University degree and higher,Number of jobs,Jobs,units,32552.0
2013,2016A000247,Saskatchewan,Total non-profit institutions excluding governments,High school diploma and less,Number of jobs,Jobs,units,7868.0
2013,2016A000247,Saskatchewan,Total non-profit institutions excluding governments,Trade certificate,Number of jobs,Jobs,units,1472.0
2013,2016A000247,Saskatchewan,Total non-profit institutions excluding governments,University degree and higher,Number of jobs,Jobs,units,7251.0
2013,2016A000247,Saskatchewan,Non-profit institutions serving households (community organizations),High school diploma and less,Number of jobs,Jobs,units,5898.0
2013,2016A000247,Saskatchewan,Non-profit institutions serving households (community organizations),Trade certificate,Number of jobs,Jobs,units,1136.0
2013,2016A000247,Saskatchewan,Non-profit institutions serving households (community organizations),University degree and higher,Number of jobs,Jobs,units,6123.0
2013,2016A000247,Saskatchewan,Business non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,1970.0
2013,2016A000247,Saskatchewan,Business non-profit institutions,Trade certificate,Number of jobs,Jobs,units,335.0
2013,2016A000247,Saskatchewan,Business non-profit institutions,University degree and higher,Number of jobs,Jobs,units,1129.0
2013,2016A000247,Saskatchewan,Government non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,13550.0
2013,2016A000247,Saskatchewan,Government non-profit institutions,Trade certificate,Number of jobs,Jobs,units,5014.0
2013,2016A000247,Saskatchewan,Government non-profit institutions,University degree and higher,Number of jobs,Jobs,units,25300.0
2013,2016A000248,Alberta,Total non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,57931.0
2013,2016A000248,Alberta,Total non-profit institutions,Trade certificate,Number of jobs,Jobs,units,14444.0
2013,2016A000248,Alberta,Total non-profit institutions,University degree and higher,Number of jobs,Jobs,units,119283.0
2013,2016A000248,Alberta,Total non-profit institutions excluding governments,High school diploma and less,Number of jobs,Jobs,units,24475.0
2013,2016A000248,Alberta,Total non-profit institutions excluding governments,Trade certificate,Number of jobs,Jobs,units,4886.0
2013,2016A000248,Alberta,Total non-profit institutions excluding governments,University degree and higher,Number of jobs,Jobs,units,30321.0
2013,2016A000248,Alberta,Non-profit institutions serving households (community organizations),High school diploma and less,Number of jobs,Jobs,units,16695.0
2013,2016A000248,Alberta,Non-profit institutions serving households (community organizations),Trade certificate,Number of jobs,Jobs,units,3290.0
2013,2016A000248,Alberta,Non-profit institutions serving households (community organizations),University degree and higher,Number of jobs,Jobs,units,23898.0
2013,2016A000248,Alberta,Business non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,7780.0
2013,2016A000248,Alberta,Business non-profit institutions,Trade certificate,Number of jobs,Jobs,units,1597.0
2013,2016A000248,Alberta,Business non-profit institutions,University degree and higher,Number of jobs,Jobs,units,6424.0
2013,2016A000248,Alberta,Government non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,33456.0
2013,2016A000248,Alberta,Government non-profit institutions,Trade certificate,Number of jobs,Jobs,units,9558.0
2013,2016A000248,Alberta,Government non-profit institutions,University degree and higher,Number of jobs,Jobs,units,88962.0
2013,2016A000259,British Columbia,Total non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,58678.0
2013,2016A000259,British Columbia,Total non-profit institutions,Trade certificate,Number of jobs,Jobs,units,16501.0
2013,2016A000259,British Columbia,Total non-profit institutions,University degree and higher,Number of jobs,Jobs,units,146689.0
2013,2016A000259,British Columbia,Total non-profit institutions excluding governments,High school diploma and less,Number of jobs,Jobs,units,29366.0
2013,2016A000259,British Columbia,Total non-profit institutions excluding governments,Trade certificate,Number of jobs,Jobs,units,6233.0
2013,2016A000259,British Columbia,Total non-profit institutions excluding governments,University degree and higher,Number of jobs,Jobs,units,45552.0
2013,2016A000259,British Columbia,Non-profit institutions serving households (community organizations),High school diploma and less,Number of jobs,Jobs,units,19634.0
2013,2016A000259,British Columbia,Non-profit institutions serving households (community organizations),Trade certificate,Number of jobs,Jobs,units,4129.0
2013,2016A000259,British Columbia,Non-profit institutions serving households (community organizations),University degree and higher,Number of jobs,Jobs,units,36036.0
2013,2016A000259,British Columbia,Business non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,9732.0
