REF_DATE,DGUID,GEO,Sector,Characteristics,Indicators,UOM,SCALAR_FACTOR,VALUE
2014,2016A000248,Alberta,Non-profit institutions serving households (community organizations),Male employees,Average annual wages and salaries,Dollars,units,48196.0
2014,2016A000248,Alberta,Non-profit institutions serving households (community organizations),Female employees,Average annual wages and salaries,Dollars,units,33360.0
2014,2016A000248,Alberta,Business non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,66130.0
2014,2016A000248,Alberta,Business non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,43512.0
2014,2016A000248,Alberta,Government non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,66803.0
2014,2016A000248,Alberta,Government non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,48432.0
2014,2016A000259,British Columbia,Total non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,52349.0
2014,2016A000259,British Columbia,Total non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,41746.0
2014,2016A000259,British Columbia,Total non-profit institutions excluding governments,Male employees,Average annual wages and salaries,Dollars,units,43724.0
2014,2016A000259,British Columbia,Total non-profit institutions excluding governments,Female employees,Average annual wages and salaries,Dollars,units,32429.0
2014,2016A000259,British Columbia,Non-profit institutions serving households (community organizations),Male employees,Average annual wages and salaries,Dollars,units,41171.0
2014,2016A000259,British Columbia,Non-profit institutions serving households (community organizations),Female employees,Average annual wages and salaries,Dollars,units,32022.0
2014,2016A000259,British Columbia,Business non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,48656.0
2014,2016A000259,British Columbia,Business non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,33922.0
2014,2016A000259,British Columbia,Government non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,58536.0
2014,2016A000259,British Columbia,Government non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,46236.0
2014,2016A000260,Yukon,Total non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,52642.0
2014,2016A000260,Yukon,Total non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,47750.0
2014,2016A000260,Yukon,Total non-profit institutions excluding governments,Male employees,Average annual wages and salaries,Dollars,units,48363.0
2014,2016A000260,Yukon,Total non-profit institutions excluding governments,Female employees,Average annual wages and salaries,Dollars,units,33974.0
2014,2016A000260,Yukon,Non-profit institutions serving households (community organizations),Male employees,Average annual wages and salaries,Dollars,units,45736.0
2014,2016A000260,Yukon,Non-profit institutions serving households (community organizations),Female employees,Average annual wages and salaries,Dollars,units,33093.0
2014,2016A000260,Yukon,Business non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,67000.0
2014,2016A000260,Yukon,Business non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,48565.0
2014,2016A000260,Yukon,Government non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,59261.0
2014,2016A000260,Yukon,Government non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,63326.0
2014,2016A000261,Northwest Territories,Total non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,67168.0
2014,2016A000261,Northwest Territories,Total non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,63159.0
2014,2016A000261,Northwest Territories,Total non-profit institutions excluding governments,Male employees,Average annual wages and salaries,Dollars,units,44470.0
2014,2016A000261,Northwest Territories,Total non-profit institutions excluding governments,Female employees,Average annual wages and salaries,Dollars,units,34530.0
2014,2016A000261,Northwest Territories,Non-profit institutions serving households (community organizations),Male employees,Average annual wages and salaries,Dollars,units,41701.0
2014,2016A000261,Northwest Territories,Non-profit institutions serving households (community organizations),Female employees,Average annual wages and salaries,Dollars,units,33528.0
2014,2016A000261,Northwest Territories,Business non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,55962.0
2014,2016A000261,Northwest Territories,Business non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,41648.0
2014,2016A000261,Northwest Territories,Government non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,87377.0
2014,2016A000261,Northwest Territories,Government non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,75960.0
2014,2016A000262,Nunavut,Total non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,76744.0
2014,2016A000262,Nunavut,Total non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,57428.0
2014,2016A000262,Nunavut,Total non-profit institutions excluding governments,Male employees,Average annual wages and salaries,Dollars,units,72640.0
2014,2016A000262,Nunavut,Total non-profit institutions excluding governments,Female employees,Average annual wages and salaries,Dollars,units,53011.0
2014,2016A000262,Nunavut,Non-profit institutions serving households (community organizations),Male employees,Average annual wages and salaries,Dollars,units,76254.0
2014,2016A000262,Nunavut,Non-profit institutions serving households (community organizations),Female employees,Average annual wages and salaries,Dollars,units,52544.0
2014,2016A000262,Nunavut,Business non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,57746.0
2014,2016A000262,Nunavut,Business non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,56740.0
2014,2016A000262,Nunavut,Government non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,87756.0
2014,2016A000262,Nunavut,Government non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,64828.0
2015,2016A000011124,Canada,Total non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,52942.0
2015,2016A000011124,Canada,Total non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,44058.0
2015,2016A000011124,Canada,Total non-profit institutions excluding governments,Male employees,Average annual wages and salaries,Dollars,units,45109.0
2015,2016A000011124,Canada,Total non-profit institutions excluding governments,Female employees,Average annual wages and salaries,Dollars,units,34083.0
2015,2016A000011124,Canada,Non-profit institutions serving households (community organizations),Male employees,Average annual wages and salaries,Dollars,units,41676.0
2015,2016A000011124,Canada,Non-profit institutions serving households (community organizations),Female employees,Average annual wages and salaries,Dollars,units,32973.0
2015,2016A000011124,Canada,Business non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,52314.0
2015,2016A000011124,Canada,Business non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,38342.0
2015,2016A000011124,Canada,Government non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,58065.0
2015,2016A000011124,Canada,Government non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,48641.0
2015,2016A000210,Newfoundland and Labrador,Total non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,57359.0
2015,2016A000210,Newfoundland and Labrador,Total non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,47873.0
2015,2016A000210,Newfoundland and Labrador,Total non-profit institutions excluding governments,Male employees,Average annual wages and salaries,Dollars,units,42505.0
2015,2016A000210,Newfoundland and Labrador,Total non-profit institutions excluding governments,Female employees,Average annual wages and salaries,Dollars,units,33017.0
2015,2016A000210,Newfoundland and Labrador,Non-profit institutions serving households (community organizations),Male employees,Average annual wages and salaries,Dollars,units,37427.0
2015,2016A000210,Newfoundland and Labrador,Non-profit institutions serving households (community organizations),Female employees,Average annual wages and salaries,Dollars,units,31412.0
2015,2016A000210,Newfoundland and Labrador,Business non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,54805.0
2015,2016A000210,Newfoundland and Labrador,Business non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,39581.0
2015,2016A000210,Newfoundland and Labrador,Government non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,62727.0
2015,2016A000210,Newfoundland and Labrador,Government non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,50934.0
2015,2016A000211,Prince Edward Island,Total non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,46145.0
2015,2016A000211,Prince Edward Island,Total non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,38579.0
2015,2016A000211,Prince Edward Island,Total non-profit institutions excluding governments,Male employees,Average annual wages and salaries,Dollars,units,30569.0
2015,2016A000211,Prince Edward Island,Total non-profit institutions excluding governments,Female employees,Average annual wages and salaries,Dollars,units,26375.0
2015,2016A000211,Prince Edward Island,Non-profit institutions serving households (community organizations),Male employees,Average annual wages and salaries,Dollars,units,28924.0
2015,2016A000211,Prince Edward Island,Non-profit institutions serving households (community organizations),Female employees,Average annual wages and salaries,Dollars,units,26004.0
2015,2016A000211,Prince Edward Island,Business non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,34343.0
2015,2016A000211,Prince Edward Island,Business non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,27737.0
2015,2016A000211,Prince Edward Island,Government non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,54344.0
2015,2016A000211,Prince Edward Island,Government non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,41730.0
2015,2016A000212,Nova Scotia,Total non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,46832.0
2015,2016A000212,Nova Scotia,Total non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,41890.0
2015,2016A000212,Nova Scotia,Total non-profit institutions excluding governments,Male employees,Average annual wages and salaries,Dollars,units,37130.0
2015,2016A000212,Nova Scotia,Total non-profit institutions excluding governments,Female employees,Average annual wages and salaries,Dollars,units,30653.0
2015,2016A000212,Nova Scotia,Non-profit institutions serving households (community organizations),Male employees,Average annual wages and salaries,Dollars,units,34805.0
2015,2016A000212,Nova Scotia,Non-profit institutions serving households (community organizations),Female employees,Average annual wages and salaries,Dollars,units,30083.0
2015,2016A000212,Nova Scotia,Business non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,43305.0
2015,2016A000212,Nova Scotia,Business non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,33676.0
2015,2016A000212,Nova Scotia,Government non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,51249.0
2015,2016A000212,Nova Scotia,Government non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,45613.0
2015,2016A000213,New Brunswick,Total non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,51648.0
2015,2016A000213,New Brunswick,Total non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,45086.0
2015,2016A000213,New Brunswick,Total non-profit institutions excluding governments,Male employees,Average annual wages and salaries,Dollars,units,37311.0
2015,2016A000213,New Brunswick,Total non-profit institutions excluding governments,Female employees,Average annual wages and salaries,Dollars,units,26777.0
2015,2016A000213,New Brunswick,Non-profit institutions serving households (community organizations),Male employees,Average annual wages and salaries,Dollars,units,35544.0
2015,2016A000213,New Brunswick,Non-profit institutions serving households (community organizations),Female employees,Average annual wages and salaries,Dollars,units,25704.0
2015,2016A000213,New Brunswick,Business non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,41585.0
2015,2016A000213,New Brunswick,Business non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,31250.0
2015,2016A000213,New Brunswick,Government non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,59566.0
2015,2016A000213,New Brunswick,Government non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,50627.0
2015,2016A000224,Quebec,Total non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,46753.0
2015,2016A000224,Quebec,Total non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,41009.0
2015,2016A000224,Quebec,Total non-profit institutions excluding governments,Male employees,Average annual wages and salaries,Dollars,units,39059.0
2015,2016A000224,Quebec,Total non-profit institutions excluding governments,Female employees,Average annual wages and salaries,Dollars,units,31568.0
2015,2016A000224,Quebec,Non-profit institutions serving households (community organizations),Male employees,Average annual wages and salaries,Dollars,units,36647.0
2015,2016A000224,Quebec,Non-profit institutions serving households (community organizations),Female employees,Average annual wages and salaries,Dollars,units,31046.0
2015,2016A000224,Quebec,Business non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,43992.0
2015,2016A000224,Quebec,Business non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,33623.0
2015,2016A000224,Quebec,Government non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,50896.0
2015,2016A000224,Quebec,Government non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,45151.0
2015,2016A000235,Ontario,Total non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,55209.0
2015,2016A000235,Ontario,Total non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,47009.0
2015,2016A000235,Ontario,Total non-profit institutions excluding governments,Male employees,Average annual wages and salaries,Dollars,units,48040.0
2015,2016A000235,Ontario,Total non-profit institutions excluding governments,Female employees,Average annual wages and salaries,Dollars,units,37060.0
2015,2016A000235,Ontario,Non-profit institutions serving households (community organizations),Male employees,Average annual wages and salaries,Dollars,units,44215.0
2015,2016A000235,Ontario,Non-profit institutions serving households (community organizations),Female employees,Average annual wages and salaries,Dollars,units,35653.0
2015,2016A000235,Ontario,Business non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,55816.0
2015,2016A000235,Ontario,Business non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,42131.0
2015,2016A000235,Ontario,Government non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,60842.0
2015,2016A000235,Ontario,Government non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,52832.0
2015,2016A000246,Manitoba,Total non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,47673.0
2015,2016A000246,Manitoba,Total non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,40122.0
2015,2016A000246,Manitoba,Total non-profit institutions excluding governments,Male employees,Average annual wages and salaries,Dollars,units,39297.0
2015,2016A000246,Manitoba,Total non-profit institutions excluding governments,Female employees,Average annual wages and salaries,Dollars,units,29861.0
2015,2016A000246,Manitoba,Non-profit institutions serving households (community organizations),Male employees,Average annual wages and salaries,Dollars,units,36712.0
2015,2016A000246,Manitoba,Non-profit institutions serving households (community organizations),Female employees,Average annual wages and salaries,Dollars,units,29127.0
2015,2016A000246,Manitoba,Business non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,47614.0
2015,2016A000246,Manitoba,Business non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,34904.0
2015,2016A000246,Manitoba,Government non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,52375.0
2015,2016A000246,Manitoba,Government non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,44400.0
2015,2016A000247,Saskatchewan,Total non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,54758.0
2015,2016A000247,Saskatchewan,Total non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,44042.0
2015,2016A000247,Saskatchewan,Total non-profit institutions excluding governments,Male employees,Average annual wages and salaries,Dollars,units,42822.0
2015,2016A000247,Saskatchewan,Total non-profit institutions excluding governments,Female employees,Average annual wages and salaries,Dollars,units,29195.0
2015,2016A000247,Saskatchewan,Non-profit institutions serving households (community organizations),Male employees,Average annual wages and salaries,Dollars,units,40004.0
2015,2016A000247,Saskatchewan,Non-profit institutions serving households (community organizations),Female employees,Average annual wages and salaries,Dollars,units,28318.0
2015,2016A000247,Saskatchewan,Business non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,51005.0
2015,2016A000247,Saskatchewan,Business non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,34154.0
2015,2016A000247,Saskatchewan,Government non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,60797.0
2015,2016A000247,Saskatchewan,Government non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,48146.0
2015,2016A000248,Alberta,Total non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,63185.0
2015,2016A000248,Alberta,Total non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,45880.0
2015,2016A000248,Alberta,Total non-profit institutions excluding governments,Male employees,Average annual wages and salaries,Dollars,units,54373.0
2015,2016A000248,Alberta,Total non-profit institutions excluding governments,Female employees,Average annual wages and salaries,Dollars,units,35966.0
2015,2016A000248,Alberta,Non-profit institutions serving households (community organizations),Male employees,Average annual wages and salaries,Dollars,units,49123.0
2015,2016A000248,Alberta,Non-profit institutions serving households (community organizations),Female employees,Average annual wages and salaries,Dollars,units,34028.0
2015,2016A000248,Alberta,Business non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,65203.0
2015,2016A000248,Alberta,Business non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,42904.0
2015,2016A000248,Alberta,Government non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,68935.0
2015,2016A000248,Alberta,Government non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,49431.0
2015,2016A000259,British Columbia,Total non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,52911.0
2015,2016A000259,British Columbia,Total non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,42156.0
2015,2016A000259,British Columbia,Total non-profit institutions excluding governments,Male employees,Average annual wages and salaries,Dollars,units,44571.0
2015,2016A000259,British Columbia,Total non-profit institutions excluding governments,Female employees,Average annual wages and salaries,Dollars,units,32924.0
2015,2016A000259,British Columbia,Non-profit institutions serving households (community organizations),Male employees,Average annual wages and salaries,Dollars,units,41547.0
2015,2016A000259,British Columbia,Non-profit institutions serving households (community organizations),Female employees,Average annual wages and salaries,Dollars,units,32268.0
2015,2016A000259,British Columbia,Business non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,50193.0
2015,2016A000259,British Columbia,Business non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,35137.0
2015,2016A000259,British Columbia,Government non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,59282.0
2015,2016A000259,British Columbia,Government non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,46770.0
2015,2016A000260,Yukon,Total non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,56394.0
2015,2016A000260,Yukon,Total non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,48119.0
2015,2016A000260,Yukon,Total non-profit institutions excluding governments,Male employees,Average annual wages and salaries,Dollars,units,53202.0
2015,2016A000260,Yukon,Total non-profit institutions excluding governments,Female employees,Average annual wages and salaries,Dollars,units,33815.0
2015,2016A000260,Yukon,Non-profit institutions serving households (community organizations),Male employees,Average annual wages and salaries,Dollars,units,51097.0
2015,2016A000260,Yukon,Non-profit institutions serving households (community organizations),Female employees,Average annual wages and salaries,Dollars,units,32555.0
2015,2016A000260,Yukon,Business non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,65438.0
2015,2016A000260,Yukon,Business non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,50792.0
2015,2016A000260,Yukon,Government non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,61261.0
2015,2016A000260,Yukon,Government non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,64569.0
2015,2016A000261,Northwest Territories,Total non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,63545.0
2015,2016A000261,Northwest Territories,Total non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,61981.0
2015,2016A000261,Northwest Territories,Total non-profit institutions excluding governments,Male employees,Average annual wages and salaries,Dollars,units,44710.0
2015,2016A000261,Northwest Territories,Total non-profit institutions excluding governments,Female employees,Average annual wages and salaries,Dollars,units,34018.0
2015,2016A000261,Northwest Territories,Non-profit institutions serving households (community organizations),Male employees,Average annual wages and salaries,Dollars,units,40779.0
2015,2016A000261,Northwest Territories,Non-profit institutions serving households (community organizations),Female employees,Average annual wages and salaries,Dollars,units,32211.0
2015,2016A000261,Northwest Territories,Business non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,60928.0
2015,2016A000261,Northwest Territories,Business non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,46569.0
2015,2016A000261,Northwest Territories,Government non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,78536.0
2015,2016A000261,Northwest Territories,Government non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,73540.0
2015,2016A000262,Nunavut,Total non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,76418.0
2015,2016A000262,Nunavut,Total non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,56334.0
2015,2016A000262,Nunavut,Total non-profit institutions excluding governments,Male employees,Average annual wages and salaries,Dollars,units,69160.0
2015,2016A000262,Nunavut,Total non-profit institutions excluding governments,Female employees,Average annual wages and salaries,Dollars,units,49575.0
2015,2016A000262,Nunavut,Non-profit institutions serving households (community organizations),Male employees,Average annual wages and salaries,Dollars,units,71208.0
2015,2016A000262,Nunavut,Non-profit institutions serving households (community organizations),Female employees,Average annual wages and salaries,Dollars,units,49368.0
2015,2016A000262,Nunavut,Business non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,57875.0
2015,2016A000262,Nunavut,Business non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,52086.0
2015,2016A000262,Nunavut,Government non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,94352.0
2015,2016A000262,Nunavut,Government non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,68597.0
2016,2016A000011124,Canada,Total non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,53083.0
2016,2016A000011124,Canada,Total non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,44372.0
2016,2016A000011124,Canada,Total non-profit institutions excluding governments,Male employees,Average annual wages and salaries,Dollars,units,45133.0
2016,2016A000011124,Canada,Total non-profit institutions excluding governments,Female employees,Average annual wages and salaries,Dollars,units,34476.0
2016,2016A000011124,Canada,Non-profit institutions serving households (community organizations),Male employees,Average annual wages and salaries,Dollars,units,41707.0
2016,2016A000011124,Canada,Non-profit institutions serving households (community organizations),Female employees,Average annual wages and salaries,Dollars,units,33313.0
2016,2016A000011124,Canada,Business non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,52415.0
2016,2016A000011124,Canada,Business non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,38923.0
2016,2016A000011124,Canada,Government non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,58285.0
2016,2016A000011124,Canada,Government non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,49019.0
2016,2016A000210,Newfoundland and Labrador,Total non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,57301.0
2016,2016A000210,Newfoundland and Labrador,Total non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,48668.0
2016,2016A000210,Newfoundland and Labrador,Total non-profit institutions excluding governments,Male employees,Average annual wages and salaries,Dollars,units,43525.0
2016,2016A000210,Newfoundland and Labrador,Total non-profit institutions excluding governments,Female employees,Average annual wages and salaries,Dollars,units,33720.0
2016,2016A000210,Newfoundland and Labrador,Non-profit institutions serving households (community organizations),Male employees,Average annual wages and salaries,Dollars,units,38134.0
2016,2016A000210,Newfoundland and Labrador,Non-profit institutions serving households (community organizations),Female employees,Average annual wages and salaries,Dollars,units,32200.0
2016,2016A000210,Newfoundland and Labrador,Business non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,56148.0
2016,2016A000210,Newfoundland and Labrador,Business non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,39913.0
2016,2016A000210,Newfoundland and Labrador,Government non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,62364.0
2016,2016A000210,Newfoundland and Labrador,Government non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,51845.0
2016,2016A000211,Prince Edward Island,Total non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,47013.0
2016,2016A000211,Prince Edward Island,Total non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,39352.0
2016,2016A000211,Prince Edward Island,Total non-profit institutions excluding governments,Male employees,Average annual wages and salaries,Dollars,units,32202.0
2016,2016A000211,Prince Edward Island,Total non-profit institutions excluding governments,Female employees,Average annual wages and salaries,Dollars,units,27273.0
2016,2016A000211,Prince Edward Island,Non-profit institutions serving households (community organizations),Male employees,Average annual wages and salaries,Dollars,units,30293.0
2016,2016A000211,Prince Edward Island,Non-profit institutions serving households (community organizations),Female employees,Average annual wages and salaries,Dollars,units,26784.0
2016,2016A000211,Prince Edward Island,Business non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,35949.0
2016,2016A000211,Prince Edward Island,Business non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,28948.0
2016,2016A000211,Prince Edward Island,Government non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,54914.0
2016,2016A000211,Prince Edward Island,Government non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,42563.0
2016,2016A000212,Nova Scotia,Total non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,46841.0
2016,2016A000212,Nova Scotia,Total non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,42050.0
2016,2016A000212,Nova Scotia,Total non-profit institutions excluding governments,Male employees,Average annual wages and salaries,Dollars,units,36761.0
2016,2016A000212,Nova Scotia,Total non-profit institutions excluding governments,Female employees,Average annual wages and salaries,Dollars,units,30208.0
2016,2016A000212,Nova Scotia,Non-profit institutions serving households (community organizations),Male employees,Average annual wages and salaries,Dollars,units,34558.0
2016,2016A000212,Nova Scotia,Non-profit institutions serving households (community organizations),Female employees,Average annual wages and salaries,Dollars,units,29516.0
2016,2016A000212,Nova Scotia,Business non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,42440.0
2016,2016A000212,Nova Scotia,Business non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,33527.0
2016,2016A000212,Nova Scotia,Government non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,51675.0
2016,2016A000212,Nova Scotia,Government non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,46102.0
2016,2016A000213,New Brunswick,Total non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,51508.0
2016,2016A000213,New Brunswick,Total non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,45366.0
2016,2016A000213,New Brunswick,Total non-profit institutions excluding governments,Male employees,Average annual wages and salaries,Dollars,units,37672.0
2016,2016A000213,New Brunswick,Total non-profit institutions excluding governments,Female employees,Average annual wages and salaries,Dollars,units,28021.0
2016,2016A000213,New Brunswick,Non-profit institutions serving households (community organizations),Male employees,Average annual wages and salaries,Dollars,units,35593.0
2016,2016A000213,New Brunswick,Non-profit institutions serving households (community organizations),Female employees,Average annual wages and salaries,Dollars,units,26801.0
2016,2016A000213,New Brunswick,Business non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,42681.0
2016,2016A000213,New Brunswick,Business non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,32974.0
2016,2016A000213,New Brunswick,Government non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,59164.0
2016,2016A000213,New Brunswick,Government non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,50799.0
2016,2016A000224,Quebec,Total non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,47396.0
2016,2016A000224,Quebec,Total non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,41464.0
2016,2016A000224,Quebec,Total non-profit institutions excluding governments,Male employees,Average annual wages and salaries,Dollars,units,39338.0
2016,2016A000224,Quebec,Total non-profit institutions excluding governments,Female employees,Average annual wages and salaries,Dollars,units,32040.0
2016,2016A000224,Quebec,Non-profit institutions serving households (community organizations),Male employees,Average annual wages and salaries,Dollars,units,36595.0
2016,2016A000224,Quebec,Non-profit institutions serving households (community organizations),Female employees,Average annual wages and salaries,Dollars,units,31358.0
2016,2016A000224,Quebec,Business non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,45005.0
2016,2016A000224,Quebec,Business non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,34668.0
2016,2016A000224,Quebec,Government non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,51806.0
2016,2016A000224,Quebec,Government non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,45659.0
2016,2016A000235,Ontario,Total non-profit institutions,Male employees,Average annual wages and salaries,Dollars,units,55169.0
2016,2016A000235,Ontario,Total non-profit institutions,Female employees,Average annual wages and salaries,Dollars,units,47084.0
