REF_DATE,DGUID,GEO,Sector,Characteristics,Indicators,UOM,SCALAR_FACTOR,VALUE
2013,2016A000212,Nova Scotia,Total non-profit institutions excluding governments,High school diploma and less,Average annual hours worked,Hours,units,1249.0
2013,2016A000212,Nova Scotia,Total non-profit institutions excluding governments,Trade certificate,Average annual hours worked,Hours,units,1605.0
2013,2016A000212,Nova Scotia,Total non-profit institutions excluding governments,University degree and higher,Average annual hours worked,Hours,units,1805.0
2013,2016A000212,Nova Scotia,Non-profit institutions serving households (community organizations),High school diploma and less,Average annual hours worked,Hours,units,1192.0
2013,2016A000212,Nova Scotia,Non-profit institutions serving households (community organizations),Trade certificate,Average annual hours worked,Hours,units,1547.0
2013,2016A000212,Nova Scotia,Non-profit institutions serving households (community organizations),University degree and higher,Average annual hours worked,Hours,units,1787.0
2013,2016A000212,Nova Scotia,Business non-profit institutions,High school diploma and less,Average annual hours worked,Hours,units,1421.0
2013,2016A000212,Nova Scotia,Business non-profit institutions,Trade certificate,Average annual hours worked,Hours,units,1805.0
2013,2016A000212,Nova Scotia,Business non-profit institutions,University degree and higher,Average annual hours worked,Hours,units,1894.0
2013,2016A000212,Nova Scotia,Government non-profit institutions,High school diploma and less,Average annual hours worked,Hours,units,1322.0
2013,2016A000212,Nova Scotia,Government non-profit institutions,Trade certificate,Average annual hours worked,Hours,units,1622.0
2013,2016A000212,Nova Scotia,Government non-profit institutions,University degree and higher,Average annual hours worked,Hours,units,1673.0
2013,2016A000213,New Brunswick,Total non-profit institutions,High school diploma and less,Average annual hours worked,Hours,units,1426.0
2013,2016A000213,New Brunswick,Total non-profit institutions,Trade certificate,Average annual hours worked,Hours,units,1695.0
2013,2016A000213,New Brunswick,Total non-profit institutions,University degree and higher,Average annual hours worked,Hours,units,1801.0
2013,2016A000213,New Brunswick,Total non-profit institutions excluding governments,High school diploma and less,Average annual hours worked,Hours,units,1353.0
2013,2016A000213,New Brunswick,Total non-profit institutions excluding governments,Trade certificate,Average annual hours worked,Hours,units,1589.0
2013,2016A000213,New Brunswick,Total non-profit institutions excluding governments,University degree and higher,Average annual hours worked,Hours,units,1859.0
2013,2016A000213,New Brunswick,Non-profit institutions serving households (community organizations),High school diploma and less,Average annual hours worked,Hours,units,1315.0
2013,2016A000213,New Brunswick,Non-profit institutions serving households (community organizations),Trade certificate,Average annual hours worked,Hours,units,1523.0
2013,2016A000213,New Brunswick,Non-profit institutions serving households (community organizations),University degree and higher,Average annual hours worked,Hours,units,1856.0
2013,2016A000213,New Brunswick,Business non-profit institutions,High school diploma and less,Average annual hours worked,Hours,units,1455.0
2013,2016A000213,New Brunswick,Business non-profit institutions,Trade certificate,Average annual hours worked,Hours,units,1789.0
2013,2016A000213,New Brunswick,Business non-profit institutions,University degree and higher,Average annual hours worked,Hours,units,1870.0
2013,2016A000213,New Brunswick,Government non-profit institutions,High school diploma and less,Average annual hours worked,Hours,units,1469.0
2013,2016A000213,New Brunswick,Government non-profit institutions,Trade certificate,Average annual hours worked,Hours,units,1734.0
2013,2016A000213,New Brunswick,Government non-profit institutions,University degree and higher,Average annual hours worked,Hours,units,1784.0
2013,2016A000224,Quebec,Total non-profit institutions,High school diploma and less,Average annual hours worked,Hours,units,1271.0
2013,2016A000224,Quebec,Total non-profit institutions,Trade certificate,Average annual hours worked,Hours,units,1507.0
2013,2016A000224,Quebec,Total non-profit institutions,University degree and higher,Average annual hours worked,Hours,units,1579.0
2013,2016A000224,Quebec,Total non-profit institutions excluding governments,High school diploma and less,Average annual hours worked,Hours,units,1257.0
2013,2016A000224,Quebec,Total non-profit institutions excluding governments,Trade certificate,Average annual hours worked,Hours,units,1510.0
2013,2016A000224,Quebec,Total non-profit institutions excluding governments,University degree and higher,Average annual hours worked,Hours,units,1616.0
2013,2016A000224,Quebec,Non-profit institutions serving households (community organizations),High school diploma and less,Average annual hours worked,Hours,units,1220.0
2013,2016A000224,Quebec,Non-profit institutions serving households (community organizations),Trade certificate,Average annual hours worked,Hours,units,1447.0
2013,2016A000224,Quebec,Non-profit institutions serving households (community organizations),University degree and higher,Average annual hours worked,Hours,units,1586.0
2013,2016A000224,Quebec,Business non-profit institutions,High school diploma and less,Average annual hours worked,Hours,units,1354.0
2013,2016A000224,Quebec,Business non-profit institutions,Trade certificate,Average annual hours worked,Hours,units,1694.0
2013,2016A000224,Quebec,Business non-profit institutions,University degree and higher,Average annual hours worked,Hours,units,1717.0
2013,2016A000224,Quebec,Government non-profit institutions,High school diploma and less,Average annual hours worked,Hours,units,1281.0
2013,2016A000224,Quebec,Government non-profit institutions,Trade certificate,Average annual hours worked,Hours,units,1505.0
2013,2016A000224,Quebec,Government non-profit institutions,University degree and higher,Average annual hours worked,Hours,units,1563.0
