REF_DATE,DGUID,GEO,Sector,Characteristics,Indicators,UOM,SCALAR_FACTOR,VALUE
2013,2016A000212,Nova Scotia,Business non-profit institutions,35 to 44 years,Number of jobs,Jobs,units,666.0
2013,2016A000212,Nova Scotia,Business non-profit institutions,45 to 54 years,Number of jobs,Jobs,units,804.0
2013,2016A000212,Nova Scotia,Business non-profit institutions,55 to 64 years,Number of jobs,Jobs,units,695.0
2013,2016A000212,Nova Scotia,Business non-profit institutions,65 years old and over,Number of jobs,Jobs,units,232.0
2013,2016A000212,Nova Scotia,Government non-profit institutions,15 to 24 years,Number of jobs,Jobs,units,5261.0
2013,2016A000212,Nova Scotia,Government non-profit institutions,25 to 34 years,Number of jobs,Jobs,units,9531.0
2013,2016A000212,Nova Scotia,Government non-profit institutions,35 to 44 years,Number of jobs,Jobs,units,10361.0
2013,2016A000212,Nova Scotia,Government non-profit institutions,45 to 54 years,Number of jobs,Jobs,units,13611.0
2013,2016A000212,Nova Scotia,Government non-profit institutions,55 to 64 years,Number of jobs,Jobs,units,10350.0
2013,2016A000212,Nova Scotia,Government non-profit institutions,65 years old and over,Number of jobs,Jobs,units,3001.0
2013,2016A000213,New Brunswick,Total non-profit institutions,15 to 24 years,Number of jobs,Jobs,units,5253.0
2013,2016A000213,New Brunswick,Total non-profit institutions,25 to 34 years,Number of jobs,Jobs,units,8752.0
2013,2016A000213,New Brunswick,Total non-profit institutions,35 to 44 years,Number of jobs,Jobs,units,9638.0
2013,2016A000213,New Brunswick,Total non-profit institutions,45 to 54 years,Number of jobs,Jobs,units,12143.0
2013,2016A000213,New Brunswick,Total non-profit institutions,55 to 64 years,Number of jobs,Jobs,units,9774.0
2013,2016A000213,New Brunswick,Total non-profit institutions,65 years old and over,Number of jobs,Jobs,units,2787.0
2013,2016A000213,New Brunswick,Total non-profit institutions excluding governments,15 to 24 years,Number of jobs,Jobs,units,2008.0
2013,2016A000213,New Brunswick,Total non-profit institutions excluding governments,25 to 34 years,Number of jobs,Jobs,units,2136.0
2013,2016A000213,New Brunswick,Total non-profit institutions excluding governments,35 to 44 years,Number of jobs,Jobs,units,2351.0
2013,2016A000213,New Brunswick,Total non-profit institutions excluding governments,45 to 54 years,Number of jobs,Jobs,units,2774.0
2013,2016A000213,New Brunswick,Total non-profit institutions excluding governments,55 to 64 years,Number of jobs,Jobs,units,2606.0
2013,2016A000213,New Brunswick,Total non-profit institutions excluding governments,65 years old and over,Number of jobs,Jobs,units,1157.0
2013,2016A000213,New Brunswick,Non-profit institutions serving households (community organizations),15 to 24 years,Number of jobs,Jobs,units,1460.0
2013,2016A000213,New Brunswick,Non-profit institutions serving households (community organizations),25 to 34 years,Number of jobs,Jobs,units,1629.0
2013,2016A000213,New Brunswick,Non-profit institutions serving households (community organizations),35 to 44 years,Number of jobs,Jobs,units,1772.0
2013,2016A000213,New Brunswick,Non-profit institutions serving households (community organizations),45 to 54 years,Number of jobs,Jobs,units,2112.0
2013,2016A000213,New Brunswick,Non-profit institutions serving households (community organizations),55 to 64 years,Number of jobs,Jobs,units,2073.0
2013,2016A000213,New Brunswick,Non-profit institutions serving households (community organizations),65 years old and over,Number of jobs,Jobs,units,969.0
2013,2016A000213,New Brunswick,Business non-profit institutions,15 to 24 years,Number of jobs,Jobs,units,548.0
2013,2016A000213,New Brunswick,Business non-profit institutions,25 to 34 years,Number of jobs,Jobs,units,508.0
2013,2016A000213,New Brunswick,Business non-profit institutions,35 to 44 years,Number of jobs,Jobs,units,579.0
2013,2016A000213,New Brunswick,Business non-profit institutions,45 to 54 years,Number of jobs,Jobs,units,663.0
2013,2016A000213,New Brunswick,Business non-profit institutions,55 to 64 years,Number of jobs,Jobs,units,533.0
2013,2016A000213,New Brunswick,Business non-profit institutions,65 years old and over,Number of jobs,Jobs,units,188.0
2013,2016A000213,New Brunswick,Government non-profit institutions,15 to 24 years,Number of jobs,Jobs,units,3245.0
2013,2016A000213,New Brunswick,Government non-profit institutions,25 to 34 years,Number of jobs,Jobs,units,6616.0
2013,2016A000213,New Brunswick,Government non-profit institutions,35 to 44 years,Number of jobs,Jobs,units,7287.0
2013,2016A000213,New Brunswick,Government non-profit institutions,45 to 54 years,Number of jobs,Jobs,units,9369.0
2013,2016A000213,New Brunswick,Government non-profit institutions,55 to 64 years,Number of jobs,Jobs,units,7168.0
